id,value
36921.46,37609.12
64992.6,58016.23
18534.03,79557.72
25877.68,90884.08
39798.43,87375.49
92514.32,51867.41
35626.41,82065.55
77199.57,6637.19
96842.2,14573.94
68666.81,60851.71
52544.39,59239.96
95044.61,10307.27
11086.23,9691.32
40680.4,94489.57
71247.89,57639.96
88824.66,78692.25
85077.81,73239.34
28481.12,69404.28
85030.72,83349.95
72622.01,89453.04
1104.14,56073.63
54516.95,93974.26
68996.74,77412.1
6745.98,17993.73
75721.57,12062.77
21446.38,95597.22
23004.7,63479.87
17489.51,62586.95
38316.8,49637.1
23552.43,57698.0
68758.03,60524.43
42623.77,80893.05
78358.97,3441.63
22642.19,98662.84
28299.34,7761.91
81181.77,98216.08
74448.67,20748.03
63874.1,1633.34
19682.82,68888.92
1308.52,81523.52
41603.83,42544.32
78667.01,47275.93
83544.22,94234.23
77436.84,60382.55
1904.46,79086.73
97774.04,85503.49
13060.03,53417.65
76034.12,85583.04
89858.54,57560.55
21897.53,79689.72
86586.91,29313.53
2617.66,87314.65
3588.89,49525.89
7119.56,88670.77
76774.15,77223.8
59234.47,49938.49
75299.27,78026.85
52047.8,69595.73
73059.41,11834.62
37917.65,39169.31
40608.12,31068.79
97512.89,92927.54
20315.09,94903.95
81872.65,65040.73
8340.33,97467.21
93976.46,73112.69
95803.93,69545.91
8658.01,94269.58
59860.19,55624.25
37769.67,72491.06
27273.94,61706.85
27803.37,58835.59
19547.47,5413.58
29884.12,11480.58
21695.12,89333.03
77099.32,86824.35
29485.21,60922.79
80740.47,95202.35
69267.6,25321.04
65721.98,4910.75
40942.9,63662.97
4960.77,87263.15
39791.64,16589.82
22799.56,31294.68
77801.17,81293.52
83692.33,49890.03
73284.7,40403.39
18397.49,12369.48
52389.39,58993.18
25279.57,61371.64
71396.61,16894.67
24711.91,63492.8
23978.56,63301.1
32773.95,78610.08
79154.12,32714.8
27599.57,66051.05
68590.38,69441.97
87197.14,4816.54
93638.47,66493.6
73440.2,18194.19
19132.22,65460.98
24256.83,87052.05
82904.24,15763.44
28595.28,57756.52
81171.02,43527.03
31228.54,49802.94
8046.35,95357.98
25040.45,56578.36
32021.82,16141.82
74321.29,97356.22
87075.2,6668.51
67344.95,36245.44
48078.72,14293.43
79923.24,97339.52
34237.9,95578.44
89342.71,97217.46
48948.91,40544.08
4544.1,82259.38
28853.95,96829.77
96185.06,36386.53
87051.14,82125.47
16794.69,202.05
71461.78,52298.77
97958.78,38670.08
14622.28,59268.74
53068.38,22259.13
96550.86,34774.56
58520.29,96129.17
52397.51,54911.66
29784.78,24547.07
46481.13,30202.79
60425.0,44933.04
6058.1,58278.59
75241.88,51337.77
12946.88,19592.12
1586.22,94193.92
9167.52,85928.72
87472.72,53394.9
26962.75,52450.13
2149.65,26988.35
26180.66,15502.79
84776.21,64872.89
9172.79,30520.87
83843.2,68804.69
56169.51,86704.8
72733.25,80618.73
39683.77,58480.63
33957.29,49954.02
98123.94,44242.18
71128.39,83294.66
8264.09,74928.15
14648.4,33601.42
60611.52,34689.44
54506.7,40695.76
28712.26,94721.85
85080.96,77095.94
73311.98,1833.09
80813.86,99666.14
78404.62,85615.03
21917.54,62718.6
96450.7,32373.15
14932.55,29821.47
76504.67,38313.04
45834.61,94751.2
20582.69,51211.48
78177.43,7595.24
80965.6,98757.38
70019.62,81696.54
77957.69,21632.68
14777.25,12194.59
86492.21,97714.71
51476.51,48729.58
24241.75,90700.17
77216.78,93384.72
31417.19,58608.85
77514.89,81770.0
96673.86,40885.37
48928.17,24066.21
7274.86,71575.9
18466.46,76484.38
52914.7,26561.09
71955.8,58567.21
92697.81,30373.15
16170.26,93567.77
97348.41,67802.08
96102.36,83184.34
96978.87,27722.03
49167.53,39562.72
53412.75,36976.57
13842.48,61516.03
39405.92,21054.49
3531.88,64342.23
40655.93,32022.11
5689.61,26061.19
39475.58,40113.91
5111.36,27343.42
62022.64,20004.87
64028.05,17152.23
54419.65,66778.22
49258.75,26641.61
87369.37,1846.34
94124.12,45658.93
56378.13,35924.08
77696.09,33240.65
70315.48,783.86
98074.4,54015.73
19059.48,54277.4
26875.12,2883.72
44411.72,52749.76
32478.07,19292.8
96602.75,71295.13
45039.91,57483.55
33899.05,37606.1
58365.25,43737.88
93875.43,20989.77
62172.76,82406.72
65294.53,50214.36
85433.58,29289.34
51888.73,4127.06
27500.58,1886.3
48780.24,56605.77
67421.98,56269.73
55223.45,67731.8
9754.99,37164.19
88357.0,53911.36
87359.68,11337.89
24133.98,82396.89
93532.39,25941.51
48028.35,77963.95
16264.93,86821.58
77910.49,16512.34
52696.42,5865.48
71442.59,47543.22
94752.71,97619.48
9468.66,98957.29
9903.73,32891.6
98040.32,89539.47
44309.61,23394.23
16225.33,33316.89
89524.54,10244.44
78281.78,53969.49
57638.05,12265.32
63336.05,44394.76
64167.34,39483.62
76806.52,81803.23
66428.27,70953.99
18724.21,2489.63
40088.23,18257.47
17519.52,97531.23
5796.39,92395.4
94338.42,16431.07
60327.8,70090.23
77989.83,89636.75
10958.8,52906.51
20102.49,20098.26
13380.3,92977.52
91946.78,99002.74
71309.75,87322.23
43660.1,28094.11
63449.55,53525.56
20895.66,18259.72
7694.52,68676.7
93372.2,33281.38
67081.75,77141.33
58831.22,11379.36
46265.27,55144.39
96438.06,4900.71
86838.77,22966.32
84177.16,98489.66
43163.15,42515.2
15135.26,23476.51
28883.66,77902.06
50005.81,79102.68
3494.77,26824.68
61717.96,86659.96
26342.85,19128.22
10331.41,7152.63
31199.4,17470.4
75059.14,41604.37
40261.04,7808.51
40420.29,31524.56
77543.15,56888.61
14330.45,44767.24
48096.8,9273.61
24948.17,97542.67
62587.22,30952.63
35096.05,44720.73
16195.56,67363.57
84917.63,66867.32
34155.46,54932.05
74203.77,90546.66
31175.21,32172.98
3403.83,58423.5
48648.5,31388.22
77044.56,42658.88
96318.44,43264.38
18478.15,23480.89
74010.38,16285.78
33029.06,74282.03
46939.39,92403.53
9674.42,96279.33
52165.59,75629.62
76226.09,57925.25
17820.15,60508.2
3554.34,61906.26
56832.76,2395.51
52074.1,55150.76
41436.28,84072.71
85720.11,2504.12
2695.67,37258.38
49405.8,1014.26
29685.19,85680.8
64342.82,78342.66
27771.63,90307.13
85466.4,64884.49
75759.65,62249.34
16095.73,95014.01
28188.6,88928.14
41434.35,28798.09
3016.44,16426.74
83727.61,81391.71
29522.9,30243.59
58614.39,67197.24
46014.56,98124.32
5077.17,63573.34
88070.3,87065.89
81757.1,75623.26
66970.61,92923.46
23431.91,74761.32
2598.75,35047.83
1866.17,76353.84
28619.98,6911.47
43345.9,21957.84
50503.42,69735.13
57623.69,65447.59
90085.15,53509.7
88082.01,30923.62
21057.69,26293.66
42661.61,5367.07
80016.19,54527.01
74042.48,56016.12
16676.31,61680.88
61831.64,22882.54
30777.82,90129.05
37528.16,50617.41
87809.31,79714.23
58838.24,83338.88
15666.84,2958.03
85907.3,5528.61
33788.7,20547.27
34243.69,19097.15
27276.09,30063.2
3275.28,44940.43
82410.08,12177.5
4286.98,13585.82
21085.64,46543.52
98436.96,31295.2
96995.53,28561.89
54671.34,18715.94
64035.81,53367.8
79598.32,2613.49
11171.2,86274.34
80030.38,89468.6
14288.62,25701.65
32642.53,44241.68
67920.43,16492.0
23987.41,54949.01
77452.78,25865.97
62417.39,19444.64
11501.83,66107.43
10734.89,18577.27
89570.65,35192.82
66578.66,20847.7
86901.7,55987.0
71330.82,61971.8
1630.58,31331.94
51771.76,14351.84
97116.86,11258.12
39603.04,7121.25
50456.69,42916.85
16163.39,14179.47
87713.16,90567.45
51206.17,46793.61
8356.14,49557.4
54825.69,78316.78
76128.88,42833.2
95570.25,36073.55
71152.82,77984.47
18689.05,17382.93
44641.8,92735.97
82195.16,27184.59
63838.73,320.63
41435.79,61427.39
8347.73,3087.85
59004.75,28625.06
60087.24,50739.8
48732.42,38182.09
98524.28,14090.95
63705.26,39330.67
37567.96,74587.39
52959.32,65155.94
3851.15,86701.25
68912.42,20810.77
39608.05,86964.47
32856.38,10760.28
39187.38,98483.29
22529.9,54022.38
69885.1,2344.55
54554.12,5489.45
32660.04,46907.25
20932.7,12019.69
62888.35,1064.9
33307.52,57384.31
44039.49,64873.67
52113.54,8469.83
664.91,38785.38
567.09,34131.51
86119.89,31897.83
44864.53,57177.09
40099.16,56317.01
54468.36,25136.14
46905.17,15404.24
97205.68,49619.54
5962.12,57559.25
56322.65,36941.07
19567.78,93560.63
51480.1,38575.85
19667.97,29521.18
29822.14,12676.82
39895.62,64799.78
28507.78,18059.66
51828.23,1758.77
24053.43,46069.22
41466.51,51711.56
77771.37,47463.14
92036.36,9310.22
63513.17,4809.92
24092.2,1984.35
47173.22,11146.16
66693.44,40950.76
93130.5,67616.09
84805.0,16714.43
70686.22,61843.46
10061.14,35102.93
17739.42,54027.16
37467.01,87181.76
39282.85,88919.87
42246.36,5464.4
29864.95,21185.85
1339.12,27077.59
62081.25,63440.36
76178.56,29577.44
5101.01,31661.47
38754.89,79211.77
44947.22,71548.18
81991.98,67402.57
51135.41,53173.68
9065.38,56355.01
72023.6,95419.17
48896.47,22282.66
86860.38,38174.17
81880.71,21773.06
81511.23,82092.76
63696.53,7335.15
52838.07,33185.61
87271.59,50632.83
35896.32,89352.74
11190.92,83577.05
7774.48,74182.68
29744.09,88822.89
91476.96,59148.09
5001.07,74382.12
49531.38,77435.09
80755.56,90474.09
66532.59,45055.24
36149.52,63690.81
96798.77,56520.92
58366.08,53626.28
70240.37,6415.8
76579.63,94315.13
97979.59,3669.02
84179.39,46279.54
90361.14,30611.69
84208.15,58965.73
18154.96,54051.87
54456.59,92263.18
49575.87,83318.92
37908.79,75256.15
90103.83,55861.47
78748.08,74507.55
67269.18,3285.55
80694.2,89704.63
53623.38,63990.01
69977.12,52111.42
52552.14,94706.3
97362.37,26731.63
61968.48,57613.89
31081.49,9119.79
75793.94,49385.66
70323.12,25010.6
39421.95,51251.72
51433.07,16674.55
8610.68,71197.88
33799.14,52916.22
36776.98,36554.15
43229.64,66527.19
461.02,99955.13
71542.67,82006.51
96059.42,77626.17
28064.14,26988.64
23809.37,11820.81
4255.84,40117.7
16886.78,35951.31
25670.95,75923.18
85034.57,50303.21
30261.01,96568.45
82688.21,93429.93
4706.22,18916.6
24334.8,68269.87
76660.74,40596.08
77085.93,12660.06
89293.84,43294.56
36947.12,84419.88
79390.44,57656.18
37842.7,37272.16
75654.25,23295.12
71316.21,98151.64
18880.0,97286.16
70037.27,77337.71
47454.32,96753.65
14220.92,50300.08
8504.52,34151.97
51751.75,42969.3
20772.8,22118.93
511.71,75945.64
71160.15,23097.43
23890.54,83150.75
10210.67,66914.07
73871.57,93484.17
48201.01,45742.41
45475.57,93310.12
99108.53,69743.43
92949.29,51420.01
42607.05,74186.39
13905.96,63377.62
64544.39,27068.23
83138.25,67253.46
52023.05,81853.99
85241.56,61428.95
5115.89,75931.07
39469.95,23528.56
24123.88,19368.45
19124.72,90302.3
89991.05,70772.08
90561.08,55873.78
75796.78,97561.67
54956.6,37522.82
5832.34,41454.9
39233.75,12709.63
45852.68,33456.89
81780.78,21371.68
27781.62,83585.79
25655.77,83460.86
16449.52,77147.71
41808.52,71683.64
75245.85,43546.56
69078.42,48380.37
14217.19,36412.57
95146.28,8911.98
58045.92,92146.78
64075.1,62237.49
52349.45,86995.23
4795.77,55721.08
80794.49,37364.84
86491.76,6456.92
65263.75,84195.39
66581.33,31142.83
55807.6,75229.78
27971.55,33277.58
54529.85,25817.18
84607.96,21600.47
26377.97,73438.64
39551.25,16417.05
84996.54,92986.23
94092.49,89723.52
64445.35,75038.66
55246.49,8658.66
4726.17,58556.18
48118.02,94418.63
71177.96,16255.31
79234.99,92160.17
42627.19,83612.11
12341.44,80553.51
51100.53,29412.79
45415.46,8359.27
13420.08,86904.7
54513.04,17766.19
69655.36,50843.84
67157.97,98970.81
15872.0,36331.42
37117.77,37289.34
82529.09,17537.78
76338.5,61014.12
76043.63,44107.24
64681.74,37769.7
44973.46,13569.28
91827.5,66218.85
84982.05,71809.76
50454.19,82303.52
8525.6,30815.33
1858.13,73988.92
57335.1,88924.41
2208.84,66678.83
82571.33,88346.92
7011.51,4076.31
51498.13,54568.4
18438.63,3988.57
28136.01,6932.39
18680.13,43293.9
91031.26,17276.95
72811.26,69396.67
93766.98,67943.85
72184.37,47527.87
93529.68,23735.07
97230.0,94232.92
13007.27,34056.44
19158.77,77728.21
33230.33,39970.38
5485.32,46342.81
70909.44,57944.55
49905.56,23108.91
4548.61,33139.68
31630.05,61947.19
82289.05,46947.96
98256.32,3594.06
86137.77,63722.01
11142.91,20240.44
86280.94,29339.67
96373.38,3242.21
58943.31,77834.49
90917.23,40844.55
46974.46,70526.05
63990.16,55062.53
16850.63,8426.01
13164.2,83351.32
83130.34,9719.67
11994.37,10451.33
98126.54,76346.82
32635.59,6825.57
52430.31,19693.01
75907.8,21947.43
77079.77,87260.71
65659.94,85578.25
32842.45,5591.89
52721.66,85095.2
92444.49,78686.11
63532.92,48202.32
43843.15,10470.16
18464.54,55848.38
32182.07,55527.43
36329.45,63147.73
80727.62,91990.07
40404.91,87478.24
60285.13,38481.3
84678.04,41903.47
20740.04,18380.71
4844.4,40317.27
7905.48,26387.1
22334.52,46760.18
28968.71,74741.48
19870.89,14212.34
51223.51,94751.22
789.27,20363.62
72308.85,52683.96
55594.39,83305.36
42973.34,56412.14
14152.71,19609.53
15854.12,24944.28
69246.08,61950.06
44778.1,50480.3
98260.47,19930.44
73657.16,63959.6
57571.15,81466.9
60599.78,40645.39
28387.0,53551.29
84404.03,53086.54
54222.42,92018.97
25572.99,76753.58
78277.25,76722.92
89615.34,74435.3
94826.92,30945.17
39956.77,41874.88
19483.0,77962.53
56418.95,95525.71
24281.52,49001.69
77103.07,78496.22
14589.51,26526.06
46099.9,20310.57
50093.29,84993.04
12574.55,24636.77
7610.71,36059.34
59218.08,35463.5
11971.64,25844.67
19684.75,84936.4
96821.67,4308.34
44826.16,99314.41
21248.36,53392.85
61251.74,91558.9
8474.15,30994.94
10557.24,99201.61
48993.3,49934.4
85506.65,29206.11
69761.14,59387.52
56372.77,90190.47
97475.38,35811.27
4988.67,94940.59
64905.67,37470.5
56295.27,40062.62
42600.08,69756.84
17944.27,63402.91
26543.69,98975.1
55649.55,30050.71
86097.67,58846.47
85259.91,79379.45
87966.39,12320.7
72713.37,10242.64
50463.19,71359.77
64730.93,74867.36
76786.53,37460.06
58505.43,82108.1
27539.22,58943.28
5276.88,97932.53
89280.31,86945.41
18325.99,71586.49
43673.46,32731.66
57203.97,50176.42
46473.14,48575.62
58649.22,41856.97
73218.35,39889.18
69940.01,58077.28
61845.91,54716.27
38253.7,48599.2
17922.01,34410.18
88453.9,2686.57
82620.83,33367.05
55470.53,99957.1
6026.12,56675.38
13656.05,76867.51
60915.15,23625.1
57918.61,17421.14
76646.54,59944.15
41372.77,4038.08
73809.93,43683.71
38268.8,62526.23
12072.51,89633.45
94202.01,56935.4
27794.13,66756.94
50712.12,73725.5
32642.78,52407.8
91868.74,90395.03
80883.93,63140.97
719.01,49394.97
26081.78,92981.66
39119.96,71077.03
50729.97,90653.23
13220.28,84532.68
18663.84,45648.08
18790.15,62622.41
13880.77,92638.36
53582.84,93516.12
57153.05,2590.55
12910.45,59578.97
44558.83,12654.56
14180.1,6975.26
15144.4,27443.42
82879.4,4577.53
61909.51,82870.83
15902.61,14235.97
9616.12,89489.5
19948.8,45977.48
12134.32,55344.19
55825.93,67615.59
78914.37,38307.31
3331.29,66205.67
36124.95,8323.42
39365.19,97315.7
99044.76,43435.85
93307.87,76214.7
63001.46,82105.34
41637.12,59747.09
66423.18,86571.21
59879.41,69428.89
92671.5,71003.4
8988.27,11792.93
69841.07,35416.33
12207.84,45696.11
29380.46,97526.6
71254.48,57933.91
21261.32,92930.88
17998.27,64705.48
48278.38,19615.26
58658.57,84407.69
95315.88,64171.05
96000.76,48421.9
13857.99,92047.78
11129.29,74002.39
67457.05,72185.12
69537.87,27955.36
50262.58,83452.06
57132.98,98932.35
88865.51,14000.96
61235.8,31545.54
18015.98,69328.31
18369.02,56882.72
19588.58,70209.27
7017.2,14689.46
18064.96,90507.13
40911.22,86479.73
23372.56,37636.28
85199.4,71333.5
67153.99,14043.08
12625.06,52793.9
98577.19,78294.97
10503.39,70037.04
90097.71,63117.27
12639.74,22367.86
99026.98,70826.47
22669.67,35961.45
34039.79,50229.47
86094.72,35941.56
63157.71,675.6
27472.68,58915.78
63829.34,9895.37
43784.57,19379.9
6472.62,70183.48
17484.19,72066.51
10400.04,98834.68
72905.56,57129.31
60144.62,74975.91
31112.0,86151.84
66391.18,83995.75
72001.66,14574.23
87265.84,3083.93
97093.44,68012.84
78875.87,76821.54
26111.67,75005.3
28507.38,91984.58
4026.45,63731.88
67999.37,55882.36
74109.51,5894.33
86482.72,92926.17
70178.52,76106.74
90494.58,97710.12
61963.03,40177.82
62196.2,53975.66
12892.55,57427.14
96618.27,59401.33
47653.15,90058.38
45698.1,83396.62
90259.58,46667.76
38702.66,92542.53
44200.26,5823.72
62419.73,7253.83
82319.12,28736.5
82705.23,27651.96
64043.87,10797.77
9858.49,18657.01
52950.59,40559.14
33274.28,80607.07
12542.34,31928.11
80175.45,96834.93
13983.69,66071.08
54444.87,51560.53
60051.66,72254.81
72938.85,9042.98
7332.26,49479.68
59510.49,92512.66
55801.61,53041.83
25091.04,76565.46
62924.72,89357.68
94463.31,3236.73
90914.36,90637.22
95995.45,35308.91
3921.66,9596.77
71603.16,43597.72
78182.84,7903.78
88778.38,8776.27
75138.31,44661.29
74748.0,68913.66
92505.49,34512.24
33990.43,49737.63
48166.69,19436.52
94887.31,63805.92
99006.44,3573.8
87499.32,96874.67
61328.16,74802.44
70419.69,76969.38
16685.81,21305.49
54431.72,85773.33
1843.63,65154.78
1399.29,23254.44
62558.37,48954.18
28793.53,48314.01
3257.62,52877.94
9505.89,11590.54
70441.23,54994.06
24202.19,15214.04
70271.43,5998.71
35156.18,58350.69
15368.54,70488.89
13723.94,72421.92
53654.23,94877.35
23997.32,59644.3
22383.74,84506.41
77077.45,105.64
62920.33,43627.45
20599.57,73439.71
10216.87,55357.44
637.13,79180.89
40477.55,54579.95
91719.43,21404.97
67394.48,68200.54
82857.48,35879.16
79815.58,36040.7
33561.71,52126.42
43459.28,82929.66
94124.06,28574.65
31526.89,11436.76
51557.45,1706.36
79613.57,60114.65
84191.21,81772.11
37482.89,42484.01
24831.63,84544.88
8755.12,8557.53
49341.14,13255.03
12770.38,71868.72
19983.38,25797.32
45956.17,78715.95
44914.37,96869.33
17910.26,18831.8
88641.78,93011.82
56491.45,69364.81
46067.25,21561.19
9378.34,45868.16
90364.89,1462.58
62860.75,48654.7
83942.24,9934.93
46306.93,25615.48
33873.25,15691.29
70998.04,3569.98
46565.42,63324.66
51630.76,79399.96
57567.69,81806.17
11959.75,54760.26
50097.73,10313.27
2843.58,22693.54
2158.79,91475.54
76372.2,98501.13
52700.91,79095.71
30552.53,40996.26
87556.56,97072.02
34829.3,3507.72
24853.4,64600.4
96400.48,28554.72
80273.64,85096.4
90219.36,98472.42
97725.91,57149.14
54299.16,59722.14
34569.13,53284.04
57635.22,7830.28
10737.75,78163.38
43594.48,17406.27
89656.97,65414.05
91630.77,60447.67
89640.92,11913.04
63920.65,79413.7
7828.09,79028.6
40214.44,36443.18
22658.15,9876.68
38133.96,57406.51
18394.33,73968.66
78303.34,92008.51
45932.88,49074.31
32775.85,46292.78
29708.46,75133.06
25959.11,29021.89
93416.8,86147.98
68192.63,78669.24
77576.61,5568.05
48961.74,95539.5
1525.66,89390.36
29927.72,35380.6
75518.17,80982.92
52809.57,59936.17
79613.65,20525.95
14086.42,2830.17
78619.61,76852.34
645.37,39667.37
79610.34,9821.65
76748.58,60292.67
85080.32,45026.93
82623.56,58335.09
88926.42,61531.04
52565.11,95641.01
32926.47,28325.85
15424.11,91310.57
9246.21,75264.83
62824.93,20972.76
99468.73,85094.51
30425.02,76323.65
88543.27,95102.28
70147.86,75978.02
13483.67,69120.59
26027.93,284.18
82891.2,11771.82
74880.38,60552.38
63945.12,54501.08
65443.42,95302.44
93234.19,75044.84
31852.52,74979.98
92936.18,44933.86
78969.23,83527.47
81.73,33576.28
7266.32,21377.49
43027.52,69360.13
58201.63,14375.28
22113.55,79514.7
66361.28,53606.45
23630.26,31870.64
92333.23,48328.73
942.81,7097.68
61534.76,19405.58
22904.33,14977.42
9407.01,44183.27
72746.87,57937.0
25402.08,48578.85
46791.98,64837.9
49630.12,21297.68
36753.79,25260.02
421.51,17969.76
49329.45,73744.35
8929.75,60065.29
45541.16,88511.82
47308.46,74.89
33094.39,35569.16
63235.21,28434.04
44124.95,18442.57
51075.81,32956.43
11487.78,82600.82
5223.19,14249.89
69476.72,38470.78
82651.81,39149.49
24956.32,89493.91
16887.88,34825.88
10540.39,65670.21
24226.71,66578.38
70443.32,35261.11
15980.95,53370.3
98299.87,23257.28
33825.59,55808.56
84332.56,46746.49
96588.88,82067.23
62825.56,22428.03
43674.53,29717.74
24116.87,88855.8
52643.27,96142.47
40180.29,50337.76
82644.16,91835.91
7298.03,58212.0
3624.03,58261.99
28733.65,26409.03
79727.36,78253.6
17012.45,49249.19
95243.44,11704.33
82031.8,58759.99
19041.98,34696.81
62545.91,59352.55
9249.21,2355.5
82364.85,70430.26
13718.48,87104.11
52466.22,77612.6
83464.43,35104.56
38795.44,92777.63
14571.56,83865.64
64538.86,76644.44
38168.82,46.87
33864.27,66983.86
45032.73,5679.97
72460.81,39990.02
39803.84,96698.77
52130.93,7672.59
58856.78,30095.49
84823.98,3567.08
80643.2,34940.22
90793.63,77452.95
83898.68,77730.95
3179.93,89144.2
29803.86,77592.73
90199.98,32572.62
12579.12,94344.82
37878.4,42884.18
85942.2,74901.0
94576.13,48534.31
16292.69,42596.56
65203.45,66480.22
75879.7,41147.88
70088.79,99370.9
50700.49,40371.73
30297.32,75097.33
52579.61,80417.36
80263.48,6013.03
16506.94,21146.22
85230.42,95544.69
69930.98,50737.69
40793.29,42780.08
30159.59,64061.28
6467.99,60311.86
35577.27,90567.32
39894.0,30162.53
68225.8,88006.43
83157.09,40740.55
23284.01,68632.36
58919.06,20639.86
1228.33,58981.46
88449.51,40847.6
26714.61,55930.71
36560.34,38142.45
77156.78,4187.66
68912.61,53431.15
10897.01,89562.33
36373.79,19446.63
1030.09,80174.58
94114.16,57693.17
23632.22,32925.02
66974.95,38843.17
25637.77,96692.58
5112.3,95370.93
23909.28,10864.4
20068.16,46242.27
33861.29,44834.14
7847.19,68370.54
71062.77,98454.93
52523.63,33471.49
22647.43,11088.46
56043.9,16987.12
95926.95,95945.01
29435.81,78105.68
28203.7,90592.38
80842.63,50626.31
10925.61,39751.97
32533.82,52584.15
46097.09,97968.41
78203.72,37379.41
86744.71,43576.74
96228.56,8062.64
18635.81,22274.53
55431.28,59896.87
50421.89,805.71
61027.45,27296.91
92652.81,83158.67
81233.45,19858.84
81026.24,23651.74
54822.54,16821.01
60662.82,47313.48
48235.66,65082.12
4101.0,52283.23
56476.21,56772.31
53435.18,5472.49
48229.38,30951.75
32935.11,33608.13
76445.27,62401.01
42764.88,11401.96
74547.84,73280.4
24247.32,70522.16
5300.8,38054.65
34544.48,10653.06
64784.87,65043.73
91637.25,58840.12
59959.93,61938.78
57834.28,67298.68
16752.26,77608.17
5846.4,87794.51
60458.98,79442.04
14695.22,28627.4
8916.58,249.91
31472.5,75447.03
59000.13,69119.95
72608.07,60281.26
22768.46,19431.08
84992.27,5141.63
33622.43,40618.92
81326.46,33075.77
54240.69,90957.31
17286.53,75794.88
84121.92,66259.26
60929.82,78414.11
51682.99,59992.67
23491.65,80803.72
76018.62,13269.67
63091.05,98086.34
62884.93,48159.27
93133.06,81805.53
94345.81,77081.0
83333.18,63735.36
38599.98,46122.33
89398.97,63949.98
13839.46,37610.89
96863.15,45870.93
56652.0,63768.57
82536.22,50808.47
37674.93,18713.84
24873.67,57685.31
15421.69,91451.11
35550.82,56916.52
39551.73,7800.41
55352.05,80731.71
52020.5,20437.26
73058.03,66166.16
67443.9,18171.18
22051.17,13533.38
2961.67,22630.76
43749.98,68914.21
93346.52,59865.03
41998.37,57512.43
48116.12,14942.85
76921.61,90243.22
69280.52,82074.94
47856.48,63340.68
67467.8,12568.44
62361.84,74692.56
99321.84,41717.74
74867.71,51736.97
5184.77,40899.88
82162.57,27996.03
42400.48,2307.55
60871.23,85109.24
37121.19,79938.25
25911.14,90569.81
96650.18,54081.13
21226.55,15807.73
37762.2,46750.86
13482.75,55611.66
27679.53,61137.32
39970.36,14686.97
48766.03,95464.03
76971.43,85889.04
52940.57,85411.75
73681.85,14285.38
95343.48,20795.18
81096.22,64255.29
44183.71,99512.69
61296.51,94490.41
54750.29,66580.54
3724.17,47004.0
20954.32,92419.28
2611.21,44295.42
31505.73,30434.24
86461.28,83358.96
81407.82,14607.49
56078.06,76966.68
90060.9,56157.61
30896.42,76006.43
19598.47,73903.54
4235.03,75840.18
15477.26,29773.79
50075.42,83655.26
20472.81,41448.31
21204.96,17730.77
33375.01,68455.24
3509.02,83924.72
21162.99,24471.49
71832.25,18972.46
18925.17,43745.24
78784.46,68073.83
47557.23,14310.29
5616.55,77454.08
65309.66,63190.78
33872.92,76394.49
99918.72,95031.55
90455.48,45348.05
57806.51,40083.01
61347.84,83666.51
53214.18,31563.59
44872.14,35590.72
16086.65,19463.27
43647.41,31782.7
81841.39,75223.95
55553.48,42509.81
89261.78,90387.51
75763.7,22310.34
67474.34,17435.95
41723.96,78110.06
71044.5,12696.89
50111.35,31274.39
49862.88,58856.41
75320.91,74915.41
12961.97,3423.37
48401.46,78083.17
70238.14,73038.49
43854.06,17753.35
386.94,99993.95
22369.35,83473.32
38487.55,44831.38
57944.47,95111.11
22337.27,14137.94
19487.62,5895.9
80331.62,86129.67
9451.98,79901.34
69006.78,21098.15
22414.16,35183.43
27690.96,52431.3
62551.12,97918.08
56135.56,12055.96
26196.21,8018.98
48355.92,62274.47
38856.84,54675.77
42245.13,90303.28
39297.76,93183.75
23846.92,19689.71
16153.42,93516.61
34415.5,14196.59
62304.1,90740.65
59856.52,45192.52
27581.16,19683.96
76567.89,79885.39
26911.95,58132.34
60002.2,2453.18
82699.87,58816.43
758.29,99482.16
69940.67,45839.31
62066.11,95259.39
89563.4,47839.36
54766.45,65006.01
92959.79,78760.89
15504.75,49459.77
88750.34,52964.38
88988.21,26448.83
16005.38,86999.69
51875.54,54203.61
29442.68,76758.18
48437.69,48236.99
69469.19,73755.35
56802.82,51316.78
13512.11,19533.64
25121.01,16174.86
61987.56,31466.88
26864.74,1499.73
26596.84,60192.15
13856.2,35409.62
8124.07,80474.43
64937.63,99236.56
53942.41,95972.15
77337.44,72135.91
61368.48,38276.6
97851.75,76560.14
17370.29,16374.82
66953.42,69840.1
88551.81,97328.24
96713.07,32911.8
3871.31,45287.91
85651.74,86928.47
1084.44,8994.96
75551.12,69154.07
12291.2,9509.09
72879.2,74596.26
92528.05,54850.13
94811.38,15190.37
67974.54,16273.63
47048.79,83933.23
3310.94,97415.3
42806.65,7785.48
57375.35,68484.7
43226.02,1826.76
30109.39,7793.38
40532.47,72776.48
60460.22,25284.3
7611.34,60788.83
55634.97,92083.63
36893.22,38663.35
49662.52,9701.83
67722.04,29337.23
12167.21,72381.53
95174.84,21110.06
85860.65,34263.98
61174.39,83251.75
12456.41,33919.16
71602.97,76156.07
30149.15,15179.07
60001.01,84209.53
30172.86,71041.82
76832.85,30402.43
7607.25,633.66
11697.23,8201.72
49420.32,54483.75
50739.74,23774.57
30067.51,28120.43
62563.38,79871.38
81598.61,55290.82
84332.94,54203.47
8277.93,7609.98
34616.26,39292.53
20682.91,89475.86
